"C-CodigoCliente";"C-TipoCliente";"C-Sucursal";"A-Equipo";"A-Sector";"PC-CostoAccesorios";"PC-CostoAlquiler";"PC-CostoCCC";"PC-CostoReactivos";"PC-CostoServicioTecnico";"PC-CostoTotal";"PC-TotalDeterminaciones";"PC-ImporteAccesorios";"PC-ImporteAlquiler";"PC-ImporteCCC";"PC-ImporteReactivos";"PC-ImporteServicioTecnico";"PC-UtilidadAccesorios";"PC-UtilidadAlquiler";"PC-UtilidadCCC";"PC-UtilidadReactivos";"PC-UtilidadServicioTecnico";"PC-UtilidadPropuesta";"PC-Ganado"
"988";"Publico";"4";"341";"POC/Urgencia";"0";"107737,56";"0";"99825";"37708,2";"285200,76";"480";"0";"107737,56";"0";"139755";"37708,2";"1";"1";"1,4";"1,4";"1";"1,199999992987396";"0"
"988";"Publico";"4";"32";"Electrolitos";"0";"99450,59999999999";"31732,310500000003";"124747,7535";"34807,68";"353330,36";"12640";"0";"99450,6";"44425,23";"174646,85";"34807,68";"1";"1";"1,4";"1,4";"1";"1,6599999711422284";"0"
"988";"Publico";"4";"278";"Software";"280874,99979000003";"300000";"63824,000002400004";"0";"105000";"775228,6";"12";"280875";"300000";"89353,6";"0";"105000";"1";"1";"1,4";"1,4";"1";"1,2";"0"
"990";"Publico";"4";"273";"Hemostasia";"195953,08579";"409402,5";"411567,80279999995";"151704,96";"143290,86";"1480901,0105710614";"18400";"195953,08579";"409402,5";"535038,1240149178";"197216,4407661438";"143290,86";"1";"1";"1,3";"1,3";"1";"1,6600000478385164";"0"
"988";"Publico";"4";"297";"Quimica Clinica";"313797,9955803";"484818,72";"213274,5516";"1943601,0505999997";"169686,59999999998";"3987929,107236378";"306394";"313797,9955803";"484818,72";"298584,36715513846";"2721041,4245009394";"169686,59999999998";"1";"1";"1,4";"1,4";"1";"1";"0"
"988";"Publico";"4";"32";"Electrolitos";"0";"99450,59999999999";"31732,3105";"124747,7935";"34807,68";"353330,4218692236";"12640";"0";"99450,59999999999";"44425,23394344276";"174646,90792578083";"34807,68";"1";"1";"1,4";"1,4";"1";"1";"0"
"988";"Publico";"4";"341";"POC/Urgencia";"0";"107737,56";"0";"99825";"7541,64";"255034,19761998655";"480";"0";"107737,56";"0";"139754,99761998653";"7541,64";"1";"1";"1,4";"1,4";"1";"1";"0"
"2937";"Publico";"4";"269";"Inmunología";"179550,495432";"305256,24";"61746,299999999996";"170627,2425";"106839,66";"893732";"3800";"179550,5";"305256,24";"80270,19";"221815,41";"106839,66";"1";"1";"1,3";"1,3";"1";"1";"0"
"2937";"Publico";"4";"218";"Química Clínica";"0";"80740,33";"88849,05369999999";"69035,06169999999";"28259,12";"290566,18";"10630";"0";"80740,33";"102176,41";"79390,32";"28259,12";"1";"1";"1,15";"1,15";"1";"1,15";"1"
"2937";"Publico";"4";"333";"Hematología";"6606,599999999999";"22122,1";"21273,772299999997";"0";"7742,74";"60936,28";"1000";"6606,6";"22122,1";"24464,84";"0";"7742,74";"1";"1";"1,15";"1,15";"1";"1,1487409471008077";"1"
"2937";"Publico";"4";"341";"POC/Urgencia";"0";"12569,38";"0";"28314";"4399,28";"49529,76";"0";"0";"12569,38";"0";"32561,1";"4399,28";"1";"1";"1,15";"1,15";"1";"1,01";"1"
"2937";"Publico";"4";"218";"Química Clínica";"0";"968883,96";"390890,2962844";"525442,3669000001";"339109,44";"2682492,4";"127560";"0";"968883,96";"586335,45";"788163,55";"339109,44";"1";"1";"1,5";"1,5";"1";"1,3500000223672584";"1"
"2937";"Publico";"4";"353";"POC/Urgencia";"0";"60333";"0";"203860,80000000002";"21116,52";"407626,8";"2400";"0";"60333";"0";"326177,28";"21116,52";"1";"1";"1,6";"1,6";"1";"1,2";"1"
"2937";"Publico";"4";"333";"Hematología";"6606,599999999999";"265465,2";"200396,61839999998";"0";"92912,88";"665579,61";"12000";"6606,6";"265465,2";"300594,93";"0";"92912,88";"1";"1";"1,5";"1,5";"1";"2,500000022536748";"1"
"2490";"Publico";"4";"234";"Hemostasia";"65218,99999999999";"321775,98";"340447,5359999999";"149814,456";"112621,62";"1161470,3";"10800";"65219";"321775,98";"459604,18";"202249,52";"112621,62";"1";"1";"1,35";"1,35";"1";"1,4000000172195535";"0"
"3126";"Publico";"4";"15";"Inmunología";"33210,4949";"67681,27";"4210,8";"31784,28";"23688,44";"165974,54";"240";"33210,49";"67681,27";"4842,42";"36551,92";"23688,44";"1";"1";"1,15";"1,15";"1";"1,437111981150844";"1"
"1796";"Privado";"4";"336";"Endocrinología";"60500";"226248,78";"87320,376";"197490,15";"79187,1";"750430,096890412";"4800";"60500";"226248,78";"117882,50968188001";"266611,7072085321";"79187,1";"1";"1";"1,35";"1,35";"1";"1,66";"0"
"937";"Privado";"4";"245";"Hematología";"76411,5";"138263,13";"247809,93600000002";"0";"48392,1";"597610,15";"12000";"76411,5";"138263,13";"334543,42";"0";"48392,1";"1";"1";"1,35";"1,35";"1";"1,300580168411871";"0"
"1022";"Publico";"4";"98";"Química Clínica";"236716,4999947";"516182,28";"351640,85880000005";"680924,0394";"180663,84";"2224268,74";"216000";"236716,5";"516182,28";"439551,07";"851155,05";"180663,84";"1";"1";"1,25";"1,25";"1";"1,24999999775207";"0"
"931";"Publico";"4";"297";"Quimica Clinica";"180653";"339373,14";"145604,55139999997";"34871,437699999995";"118780,62";"819282,75";"18";"180653";"339373,14";"145604,55";"34871,44";"118780,62";"1";"1";"1";"1";"1";"1,250000027463046";"0"
"972";"Publico";"4";"376";"Hematología";"70742,0000001";"195004,86000000002";"317480,3202999999";"0";"68251,68";"592977,4";"13800";"70742";"136503,4";"317480,32";"0";"68251,68";"1";"0,7";"1";"1,15";"1";"1,3963432670452534";"0"
"972";"Publico";"4";"349";"Laboratorio";"6134,7";"34309,020000000004";"30311,951999999997";"85424,1245";"12008,16";"208695,57";"4300";"6134,7";"34309,02";"40921,13";"115322,56";"12008,16";"1";"1";"1,35";"1,35";"1";"1,2499998921874576";"0"
"972";"Publico";"4";"278";"Software";"14217,5";"222000";"52995,440003";"0";"6";"307767,34";"1";"14217,5";"222000";"71543,84";"0";"6";"1";"1";"1,35";"1,35";"1";"1,66";"0"
"972";"Publico";"4";"331";"POC/Gases";"0";"93372,48";"67953,67";"420462,9";"32680,38";"785415,23";"1500";"0";"93372,48";"91737,45";"567624,92";"32680,38";"1";"1";"1,35";"1,35";"1";"1,0000000127321187";"0"
"972";"Publico";"4";"213";"Química Clínica";"380761,5000002";"611901,12";"239687,3633";"455106,93029999995";"214165,38";"1648468,99";"64520";"190380,75";"305950,56";"323577,94";"614394,36";"214165,38";"0,5";"0,5";"1,35";"1,35";"1";"1,0000000121324697";"0"
"972";"Publico";"4";"295";"Coagulación";"6134,7";"37815,84";"127933,29999999999";"20319,53";"13235,52";"257327,39";"1800";"6134,7";"37815,84";"172709,96";"27431,37";"13235,52";"1";"1";"1,35";"1,35";"1";"1,3000000505193015";"0"
"1110";"Publico";"4";"247";"Hematología";"6134,7";"154064,64";"69585,4423";"0";"53922,6";"308062,28";"6600";"6134,7";"154064,64";"93940,34";"0";"53922,6";"1";"1";"1,35";"1,35";"1";"1,66";"0"
"986";"Publico";"4";"245";"Hematología";"603516,799424";"1074502,08";"1440672,4882";"0";"376075,68";"3489814,41";"60000";"603516,8";"537251,04";"2161008,73";"0";"188037,84";"1";"0,5";"1,5";"1,5";"0,5";"1,3499999961315992";"0"
"986";"Publico";"4";"32";"Electrolitos";"259078,673712";"99450,59999999999";"54383,01";"91870,74";"34807,68";"612717,578712";"0";"259078,673712";"99450,6";"81574,515";"137806,11000000002";"34807,68";"1";"1";"1,5";"1,5";"1";"1,2500000612027498";"0"
"986";"Publico";"4";"353";"POC/Urgencia";"239999,999712";"58609,2";"694,0559999999999";"88862,4";"20513,28";"453457,17";"0";"240000";"58609,2";"1041,09";"133293,6";"20513,28";"1";"1";"1,5";"1,5";"1";"1,3499999569970413";"0"
"986";"Publico";"4";"350";"Sedimento";"313277,599712";"918210,8400000001";"766872,3480000001";"187071,80800000002";"321373,8";"2983778,47";"28000";"313277,6";"918210,84";"1150308,52";"280607,71";"321373,8";"1";"1";"1,5";"1,5";"1";"1,3000000097192201";"0"
"986";"Publico";"4";"218";"Química Clínica";"886952,3794219";"1518955,2";"982575,8536";"2087773,530700001";"531634,32";"6517771,2";"378690";"886952,38";"759477,6";"1473863,77";"3131660,29";"265817,16";"1";"0,5";"1,5";"1,5";"0,5";"1,2499595009578641";"0"
"986";"Publico";"4";"218";"Química Clínica";"572915,179958";"1518955,2";"982575,8536";"2087773,530700001";"531634,32";"6203734";"378690";"572915,18";"759477,6";"1473863,77";"3131660,29";"265817,16";"1";"0,5";"1,5";"1,5";"0,5";"1,2208866703894738";"0"
"986";"Publico";"4";"353";"POC/Urgencia";"0";"58609,200000000004";"694,056";"88862,4";"20513,28";"213457,16399999996";"500";"0";"58609,2";"1041,084";"133293,59999999998";"20513,28";"1";"1";"1,5";"1,5";"1";"1,66";"0"
"986";"Publico";"4";"32";"Electrolitos";"19078,675";"99450,59999999999";"54382,966";"91870,7625";"34807,68";"372717,55";"6300";"19078,67";"99450,6";"81574,46";"137806,14";"34807,68";"1";"1";"1,5";"1,5";"1";"1,66";"0"
"986";"Publico";"4";"350";"Sedimento";"73277,6";"918210,8400000001";"766872,3480000001";"187071,80800000002";"321373,8";"2743778,47";"28000";"73277,6";"918210,84";"1150308,52";"280607,71";"321373,8";"1";"1";"1,5";"1,5";"1";"1,347776447855865";"0"
"986";"Publico";"4";"278";"Software";"39999,999952";"444000";"153398,88047879998";"0";"12";"714110,32";"1";"40000";"444000";"230098,32";"0";"12";"1";"1";"1,5";"1,5";"1";"0";"0"
"986";"Publico";"4";"234";"Hemostasia";"110715";"1184781";"1221514,9770999998";"466849,46";"414673,32";"3057934,98";"45240";"110715";"0";"1832272,47";"700274,19";"414673,32";"1";"0";"1,5";"1,5";"1";"1,2000000078484336";"0"
"986";"Publico";"4";"234";"Hemostasia";"600714,999412";"1184781";"1233366,9271";"466849,46";"414673,32";"3565712,91";"45240";"600715";"0";"1850050,4";"700274,19";"414673,32";"1";"0";"1,5";"1,5";"1";"1,199999996634614";"0"
"1022";"Publico";"4";"269";"Inmunología";"96739,5";"228942,18";"172983,72960000002";"2117016";"80129,76";"3039311,13";"10000";"96739,5";"228942,18";"198931,29";"2434568,4";"80129,76";"1";"1";"1,15";"1,15";"1";"1,6118784127243992";"0"
"972";"Publico";"4";"336";"Endocrinología";"0";"226248,77999999997";"109330,15500000001";"397148,7773";"79187,1";"989182,45";"3600";"0";"226248,78";"147595,72";"536150,85";"79187,1";"1";"1";"1,35";"1,35";"1";"1";"1"
"3503";"Privado";"4";"247";"Hematología";"7078,5";"177766,86";"96131,3298";"0";"62218,38";"376841,04";"10800";"7078,5";"177766,86";"129777,3";"0";"62218,38";"1";"1";"1,35";"1,35";"1";"1,2705622508631227";"1"
"976";"Publico";"4";"273";"Hemostasia";"413364,8996763";"1359216,36";"2120116,8911999995";"2260800,3";"475725,72";"8581819,9";"59736";"413364,9";"1359216,36";"3180175,33";"3391200,45";"237862,86";"1";"1";"1,5";"1,5";"0,5";"1,1524362099465637";"1"
"1022";"Publico";"4";"297";"Quimica Clinica";"352754,204";"804799,08";"418813,8878";"353036,9689";"281679,72";"2053769,88";"158400";"352754,2";"402399,54";"628220,83";"529555,45";"140839,86";"1";"0,5";"1,5";"1,5";"0,5";"1,2172735876329048";"1"
"2490";"Publico";"4";"234";"Hemostasia";"63270,899999999994";"190767,21";"329435,32599999994";"193548,091";"66768,51";"922237,55";"4200";"63270,9";"190767,21";"378850,63";"222580,3";"66768,51";"1";"1";"1,15";"1,15";"1";"1,3";"0"
"2490";"Publico";"4";"295";"Coagulación";"7833,54";"26081,46";"163123,8389";"68704,5502";"9128,52";"309646,17";"3600";"7833,54";"26081,46";"187592,42";"79010,23";"9128,52";"1";"1";"1,15";"1,15";"1";"1,5";"0"
"2490";"Publico";"4";"341";"POC/Urgencia";"0";"26826,63";"281,2";"130157,28";"9389,31";"186220,19";"600";"0";"26826,63";"323,38";"149680,87";"9389,31";"1";"1";"1,15";"1,15";"1";"1,5";"0"
"1022";"Publico";"4";"331";"POC/Gases";"0";"476917,92";"492157,36";"1073797,56";"166921,2";"2992771,5";"3600";"0";"476917,92";"738236,04";"1610696,34";"166921,2";"1";"1";"1,5";"1,5";"1";"1,6600000100241532";"0"
"2490";"Publico";"4";"297";"Quimica Clinica";"271926,204";"452124,84";"459870,1195";"840580,6716999998";"158243,7";"2637903,3";"114545";"271926,2";"452124,84";"620824,66";"1134783,9";"158243,7";"1";"1";"1,35";"1,35";"1";"1,66";"0"
"2490";"Publico";"4";"297";"Quimica Clinica";"271926,204";"452124,83999999997";"459870,1195";"840580,6716999998";"158243,7";"2637903,3";"114545";"271926,2";"452124,84";"620824,66";"1134783,9";"158243,7";"1";"1";"1,35";"1,35";"1";"1,3296820944467216";"0"
"2490";"Publico";"4";"277";"Software";"310499,99965159997";"162000";"0";"0";"6";"472506";"1";"310500";"162000";"0";"0";"6";"1";"1";"1,35";"1,35";"1";"0";"0"
"2490";"Publico";"4";"215";"Química Clínica";"239964,054";"774991,74";"753057,7175000001";"697012,9495999998";"271247,1";"3243798,29";"103208";"239964,05";"774991,74";"1016627,92";"940967,48";"271247,1";"1";"1";"1,35";"1,35";"1";"1,398052404793641";"0"
"2490";"Publico";"4";"341";"POC/Urgencia";"0";"53653,259999999995";"562,408";"260314,56";"18778,62";"424615,79";"1200";"0";"53653,26";"759,25";"351424,66";"18778,62";"1";"1";"1,35";"1,35";"1";"1,5766230660566312";"0"
"2490";"Publico";"4";"295";"Coagulación";"7833,54";"52162,92";"278629,44670000003";"129120,57620000001";"18257,04";"628716,04";"7920";"7833,54";"52162,92";"376149,76";"174312,78";"18257,04";"1";"1";"1,35";"1,35";"1";"1,2821934572804101";"0"
"3050";"Privado";"4";"331";"POC/Gases";"0";"59614,74";"107447,59";"208793,97";"20865,15";"444157,69";"690";"0";"59614,74";"123564,73";"240113,07";"20865,15";"1";"1";"1,15";"1,15";"1";"1,5";"0"
"2490";"Publico";"4";"275";"Endocrinología";"73797,9";"476917,98";"134464,3234";"563147,3342000002";"166921,32";"1659412,93";"7400";"73797,9";"476917,98";"181526,83";"760248,9";"166921,32";"1";"1";"1,35";"1,35";"1";"1,2500000105458984";"0"
"1094";"Publico";"4";"341";"POC/Urgencia";"0";"29089,14";"121,97";"52925,4";"10181,19";"100274,81";"225";"0";"29089,14";"140,27";"60864,21";"10181,19";"1";"1";"1,15";"1,15";"1";"1,9999999002740567";"0"
"2937";"Publico";"4";"218";"Química Clínica";"0";"1221708";"715500,4064999997";"967978,1715999999";"427597,8";"4174523,67";"122760";"0";"1221708";"1073250,61";"1451967,26";"427597,8";"1";"1";"1,5";"1,5";"1";"1,3500000223672584";"1"
"988";"Publico";"4";"331";"POC/Gases";"0";"64642,5";"134151,19";"291089,7";"22624,89";"576294,41";"900";"0";"64642,5";"154273,87";"334753,15";"22624,89";"1";"1";"1,15";"1,15";"1";"1,5";"0"
"2937";"Publico";"4";"333";"Hematología";"9147,6";"341312,4";"246867,709";"0";"119459,4";"840220,97";"12000";"9147,6";"341312,4";"370301,57";"0";"119459,4";"1";"1";"1,5";"1,5";"1";"2,500000022536748";"1"
"2937";"Publico";"4";"341";"POC/Urgencia";"0";"116356,56";"0";"282268,80000000005";"40724,76";"580484,52";"2400";"0";"116356,56";"0";"423403,2";"40724,76";"1";"1";"1,5";"1,5";"1";"1,2";"1"
"972";"Publico";"4";"336";"Endocrinología";"0";"113124,38999999998";"55748,087999999996";"195529,95";"39593,55";"441687,68";"700";"0";"113124,39";"64110,3";"224859,44";"39593,55";"1";"1";"1,15";"1,15";"1";"1,4006143817136056";"1"
"968";"Publico";"4";"273";"Hemostasia";"349999,99958";"1637610";"1757515,2836999996";"3223574,7577";"573163,56";"8093883,81";"43161";"350000";"818805";"2372645,63";"4351825,93";"200607,25";"1";"0,5";"1,35";"1,35";"0,35";"1,2500000046331279";"1"
"968";"Publico";"4";"273";"Hemostasia";"1060163,99874";"3400913,76";"1828615,0288999996";"944296,6324";"1190319,96";"6110006,22";"64080";"530082";"1360365,5";"2468630,29";"1274800,45";"476127,98";"0,5";"0,4";"1,35";"1,35";"0,4";"1,27826776582234";"0"
"968";"Publico";"4";"303";"Endocrinología";"449219,99958";"538687,56";"218013,5045";"1821172,815";"188540,64";"4235227,66";"7900";"449220";"538687,56";"327020,25";"2731759,21";"188540,64";"1";"1";"1,5";"1,5";"1";"1,1782126961269421";"0"
"968";"Publico";"4";"341";"POC/Urgencia";"349999,99958";"129285";"4336,64";"2326920,75";"45249,72";"3584464,83";"7700";"350000";"64642,5";"5854,46";"3141343,01";"22624,86";"1";"0,5";"1,35";"1,35";"0,5";"1,2499999897868366";"0"
"983";"Publico";"4";"273";"Hemostasia";"399999,99951999995";"1637610";"1999183,3807";"2868586,0709";"573163,56";"9912427,73";"30277";"400000";"1637610";"2998775,07";"4302879,1";"573163,56";"1";"1";"1,5";"1,5";"1";"1,3000000031273873";"0"
"3567";"Privado";"4";"303";"Endocrinología";"83369";"134671,89";"95094,20249999998";"354480,93450000003";"47135,16";"782187,45";"3864";"83369";"134671,89";"109358,33";"407653,07";"47135,16";"1";"1";"1,15";"1,15";"1";"1,3499999904115054";"0"
"972";"Publico";"4";"336";"Endocrinología";"0";"488410,02";"85662,3735";"281811,42";"170943,48";"825766,37";"2400";"0";"244205,01";"115644,2";"380445,42";"85471,74";"1";"0,5";"1,35";"1,35";"0,5";"1,3499999763855728";"1"
"976";"Publico";"4";"273";"Hemostasia";"409999,999508";"1637610";"2831264,5526000005";"2926623,8661";"573163,56";"11257606,18";"59736";"410000";"1637610";"4246896,82";"4389935,8";"573163,56";"1";"1";"1,5";"1,5";"1";"1,549999994759099";"1"
"1136";"Publico";"5";"287";"Quimica Clinica";"0";"2185364,16";"445229,301";"900838,3934000001";"437072,88";"4506931,81";"369191";"0";"2185364,16";"623321,02";"1261173,75";"437072,88";"1";"1";"1,4";"1,4";"1";"1,5190973457395176";"1"
"1136";"Publico";"5";"216";"Química Clínica";"4999,999994";"921155,64";"467089,46350000007";"478718,9913";"184231,08";"2434518,55";"223343";"5000";"921155,64";"653925,24";"670206,59";"184231,08";"1";"1";"1,4";"1,4";"1";"1,4716761061442725";"1"
"1554";"Publico";"5";"218";"Química Clínica";"0";"817727,64";"436720,6052000001";"568662,6594000001";"163545,48";"2388809,69";"249590";"0";"817727,64";"611408,85";"796127,72";"163545,48";"1";"1";"1,4";"1,4";"1";"1,4307014051002112";"1"
"1186";"Publico";"5";"234";"Hemostasia";"0";"413712";"357756,63440000004";"102917,76";"82742,4";"1141398,54";"14000";"0";"413712";"500859,28";"144084,86";"82742,4";"1";"1";"1,4";"1,4";"1";"1,3001593641428697";"1"
"1554";"Publico";"5";"269";"Inmunología";"0";"1365461,28";"207020,836";"786486,7262999999";"273092,28";"3029464,16";"23128";"0";"1365461,28";"289829,18";"1101081,42";"273092,28";"1";"1";"1,4";"1,4";"1";"1,6076138956534147";"1"
"1243";"Publico";"5";"234";"Hemostasia";"0";"206856";"270017,55";"153054,11";"41371,2";"755913,19";"18100";"0";"206856";"324021,06";"183664,93";"41371,2";"1";"1";"1,2";"1,2";"1";"1,213763712735321";"1"
"1154";"Publico";"5";"269";"Inmunología";"0";"91576,88";"77623,92";"204867,03600000002";"18315,38";"392383,22";"7000";"0";"91576,88";"77623,92";"204867,04";"18315,38";"1";"1";"1";"1";"1";"1,449024181440631";"1"
"1252";"Publico";"5";"293";"Iones";"0";"72929,92";"230459,2499";"170286,688";"14586";"608485,65";"13000";"0";"72929,92";"299597,03";"221372,7";"14586";"1";"1";"1,3";"1,3";"1";"1,7999999999999998";"1"
"1252";"Publico";"5";"298";"Gases";"0";"323444,63999999996";"920255,0939999999";"114998,4";"64688,96";"1733963,14";"800";"0";"323444,64";"1196331,62";"149497,92";"64688,96";"1";"1";"1,3";"1,3";"1";"1,659999998498884";"1"
"1252";"Publico";"5";"277";"Software";"101239,95040500001";"148000";"24829,199999999997";"0";"8";"281525,91";"0";"101239,95";"148000";"32277,96";"0";"8";"1";"1";"1,3";"1,3";"1";"0";"1"
"1252";"Publico";"5";"269";"Inmunología";"9999,999988";"366307,52";"190827,04299999998";"813029,3226";"73261,52";"1754582,31";"26400";"10000";"366307,52";"248075,15";"1056938,12";"73261,52";"1";"1";"1,3";"1,3";"1";"1,7499999985751595";"1"
"1252";"Publico";"5";"217";"Química Clínica";"0";"639960,8";"493738,2494";"494627,05489999993";"127992,16";"2052827,85";"173800";"0";"639960,8";"641859,72";"643015,17";"127992,16";"1";"1";"1,3";"1,3";"1";"1,9331389102017895";"1"
"1263";"Publico";"5";"235";"Hemostasia";"0";"315196,83";"740772,9384000001";"548440,97";"63039,36";"1796371,49";"0";"0";"315196,83";"814850,23";"603285,07";"63039,36";"1";"1";"1,1";"1,1";"1";"1,4504099817349025";"1"
"1648";"Privado";"5";"303";"Endocrinología";"0";"121204,68";"72631,94";"250003,91";"24240,96";"564872,24";"6700";"0";"121204,68";"94421,52";"325005,08";"24240,96";"1";"1";"1,3";"1,3";"1";"1,66";"0"
"2943";"Publico";"5";"245";"Hematología";"109999,999868";"355533,72";"260279,71200000003";"0";"71106,72";"901032,03";"15000";"110000";"355533,72";"364391,59";"0";"71106,72";"1";"1";"1,4";"1,4";"1";"1,1634991488593363";"1"
"1193";"Publico";"5";"234";"Hemostasia";"0";"275808";"800292,5963999998";"634821,6599999999";"55161,6";"2340129,56";"24200";"0";"275808";"1120409,64";"888750,32";"55161,6";"1";"1";"1,4";"1,4";"1";"1,1467818174990279";"0"
"3751";"Publico";"5";"303";"Endocrinología";"0";"161606,24";"61984,13759999999";"183925,566";"32321,28";"513610,14";"5400";"0";"161606,24";"80579,38";"239103,24";"32321,28";"1";"1";"1,3";"1,3";"1";"1,66";"1"
"2442";"Privado";"5";"234";"Hemostasia";"39957,83";"260383,23";"510893,6294";"799155,39";"39435,45";"1780830,43";"30800";"39957,83";"260383,23";"561982,99";"879070,93";"39435,45";"1";"1";"1,1";"1,1";"1";"1,4818714042302157";"1"
"1262";"Publico";"5";"341";"POC/Urgencia";"0";"48481,92";"0";"893154,24";"9696,36";"1308594,22";"4500";"0";"48481,92";"0";"1250415,94";"9696,36";"1";"1";"1,4";"1,4";"1";"1,6600000036680584";"0"
"1262";"Publico";"5";"234";"Hemostasia";"0";"383066,69999999995";"509424,52";"219356,06000000003";"26814,7";"1430174,21";"21620";"0";"383066,7";"713194,33";"307098,48";"26814,7";"1";"1";"1,4";"1,4";"1";"1,500000059433319";"0"
"1159";"Publico";"5";"303";"Endocrinología";"190999,999795";"134671,86000000002";"57357,630000000005";"361852,92000000004";"26934,36";"897579,94";"2760";"191000";"134671,86";"74564,92";"470408,8";"26934,36";"1";"1";"1,3";"1,3";"1";"1,6614676125671883";"0"
"1159";"Publico";"5";"245";"Hematología";"240343,7997708";"197518,74";"237386,9397108";"0";"69131,58";"815597,14";"7000";"240343,8";"197518,74";"308603,02";"0";"69131,58";"1";"1";"1,3";"1,3";"1";"0,9999999999999999";"0"
"1159";"Publico";"5";"343";"Hematología";"174999,99979";"466862,52";"458033,8855108";"110304,81";"163401,9";"1544104,73";"16300";"175000";"466862,52";"595444,06";"143396,25";"163401,9";"1";"1";"1,3";"1,3";"1";"1,090230356330817";"0"
"1262";"Publico";"5";"280";"Quimica Clinica";"189999,99977199998";"344161,5";"436622,571";"0";"120456,5";"1265889,6";"4000";"190000";"344161,5";"611271,6";"0";"120456,5";"1";"1";"1,4";"1,4";"1";"1";"0"
"1155";"Publico";"5";"247";"Hematología";"174999,99979";"237022,56";"113563,3642";"0";"82957,92";"653969,18";"12000";"175000";"237022,56";"158988,7";"0";"82957,92";"1";"1";"1,4";"1,4";"1";"1,1000000030582482";"0"
"1139";"Publico";"5";"269";"Inmunología";"186039,9998116";"610512,48";"904959";"3600070,6499999994";"213679,32";"6905177,41";"88800";"186040";"305256,24";"1266942,6";"5040098,91";"106839,66";"1";"0,5";"1,4";"1,4";"0,5";"0,94046081217103";"0"
